id_str,created_at,full_text,normalized_text,favorite_count,reply_count,retweet_count,full_text_no_hashtag
1977352246196314429,Sun Oct 12 12:34:47 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa mengatakan bahwa tak mau menanggung beban dari utang Kereta Cepat Whoosh. Hal ini disampaikan dalam Media Gathering yang digelar secara online pada Jumat (10/10/2025). Kan KCIC di bawah Danantara kan kalau di bawah Danantara kan mereka https://t.co/TcVo3J7XCl,menteri keuangan purbaya yudhi sadewa mengatakan bahwa tak mau menanggung beban dari utang kereta cepat whoosh hal ini disampaikan dalam media gathering yang digelar secara online pada jumat kan kcic bawah danantara kan kalau bawah danantara kan mereka,178,17,44,Menteri Keuangan Purbaya Yudhi Sadewa mengatakan bahwa tak mau menanggung beban dari utang Kereta Cepat Whoosh. Hal ini disampaikan dalam Media Gathering yang digelar secara online pada Jumat (10/10/2025). Kan KCIC di bawah Danantara kan kalau di bawah Danantara kan mereka https://t.co/TcVo3J7XCl
1977351282877739237,Sun Oct 12 12:30:57 +0000 2025,Ayo dukung Purbaya kembalikan harga diri Indonesia dengan nego ulang pembiayaan KCIC dengan China. Ini baru menteri hebat https://t.co/KSwUoC4UxY,ayo dukung purbaya kembalikan harga diri indonesia dengan nego ulang pembiayaan kcic dengan china ini baru menteri hebat,0,0,0,Ayo dukung Purbaya kembalikan harga diri Indonesia dengan nego ulang pembiayaan KCIC dengan China. Ini baru menteri hebat https://t.co/KSwUoC4UxY
1977351233061974494,Sun Oct 12 12:30:46 +0000 2025,PURBAYA DIKEROYOK PARA GUBERNUR DAN MENTERI LAINNYA? https://t.co/4QXOkXwE8H,purbaya dikeroyok para gubernur dan menteri lainnya,4,1,1,PURBAYA DIKEROYOK PARA GUBERNUR DAN MENTERI LAINNYA? https://t.co/4QXOkXwE8H
1977351213352952295,Sun Oct 12 12:30:41 +0000 2025,@Minietweets_ @KemenkeuRI Terkait dollar yg nongkrong di luar negeri sudah ada beberapa solusi dari Presiden @prabowo salah satunya dg memaksa 9 naga membeli patriot bond Pak Purbaya @KemenkeuRI juga sudah menyiapkan langkah-langkah taktisnya Kalau gak salah sdh terbit regulasi yg mengatur itu,terkait dollar yang nongkrong luar negeri sudah ada beberapa solusi dari presiden salah satunya dengan memaksa naga membeli patriot bond pak purbaya juga sudah menyiapkan langkahlangkah taktisnya kalau tidak salah sudah terbit regulasi yang mengatur itu,1,0,0,@Minietweets_ @KemenkeuRI Terkait dollar yg nongkrong di luar negeri sudah ada beberapa solusi dari Presiden @prabowo salah satunya dg memaksa 9 naga membeli patriot bond Pak Purbaya @KemenkeuRI juga sudah menyiapkan langkah-langkah taktisnya Kalau gak salah sdh terbit regulasi yg mengatur itu
1977350885366792638,Sun Oct 12 12:29:23 +0000 2025,Lagi rame posting Menkeu Purbaya tolak bayar hutang Woosh. Seolah Pak Purbaya membangkang Laah memang gada kewajiban pemerintah bayar hutang BUMN. Semua tanggung jawab penuh korporasi.,lagi rame posting menkeu purbaya tolak bayar hutang woosh seolah pak purbaya membangkang laah memang gada kewajiban pemerintah bayar hutang bumn semua tanggung jawab penuh korporasi,46,7,11,Lagi rame posting Menkeu Purbaya tolak bayar hutang Woosh. Seolah Pak Purbaya membangkang Laah memang gada kewajiban pemerintah bayar hutang BUMN. Semua tanggung jawab penuh korporasi.
1977350068245082607,Sun Oct 12 12:26:08 +0000 2025,Every single stuff cuman jadi bahan ridicule di TL. Kcic purbaya ga mau bayar ya sirkelnya lbp terus kai kolaps dibiarin aja si jokowi dkk? lucu kalian masih ngehype si purbaya.,every single stuff cuman jadi bahan ridicule kcic purbaya tidak mau bayar sirkelnya lbp terus kai kolaps dibiarin aja jokowi dkk lucu kalian masih ngehype purbaya,1,0,0,Every single stuff cuman jadi bahan ridicule di TL. Kcic purbaya ga mau bayar ya sirkelnya lbp terus kai kolaps dibiarin aja si jokowi dkk? lucu kalian masih ngehype si purbaya.
1977349648407826490,Sun Oct 12 12:24:28 +0000 2025,Faktanya Purbaya sejauh ini. ekonomi Belum bergerak kebutuhan pokok Naik daya Beli masih rendah pendapatan masih minus. PHK masih tinggi. Namun bicaranya sudah melewati langit. Jadi Ingat Jokowi yg Bilang ekonomi Akan maroket Minggu BESOK SENIN Pildun Mundur https://t.co/KD7nUVpPQQ,faktanya purbaya sejauh ini ekonomi belum bergerak kebutuhan pokok naik daya beli masih rendah pendapatan masih minus phk masih tinggi namun bicaranya sudah melewati langit jadi ingat jokowi yang bilang ekonomi akan maroket minggu besok senin pildun mundur,6,3,4,Faktanya Purbaya sejauh ini. ekonomi Belum bergerak kebutuhan pokok Naik daya Beli masih rendah pendapatan masih minus. PHK masih tinggi. Namun bicaranya sudah melewati langit. Jadi Ingat Jokowi yg Bilang ekonomi Akan maroket Minggu BESOK SENIN Pildun Mundur https://t.co/KD7nUVpPQQ
1977349244034990188,Sun Oct 12 12:22:51 +0000 2025,@iwanfals Purbaya: pura2 bahagia bang.,purbaya pura bahagia bang,0,0,0,@iwanfals Purbaya: pura2 bahagia bang.
1977348818996785161,Sun Oct 12 12:21:10 +0000 2025,@BebySoSweet Pak purbaya telah mengajarkan kita tentang perbandingan penerapan keuangan negara. Pantesan kondisi ekonomi lesu dii era jokowi karena besarnya bunga deposito dan pengeluaran uang negara. Era jokowi menginabobokan orang kaya dan mengeruk uang negara. Mohon menkeu ga mengulang,pak purbaya telah mengajarkan kita tentang perbandingan penerapan keuangan negara pantesan kondisi ekonomi lesu dii era jokowi karena besarnya bunga deposito dan pengeluaran uang negara era jokowi menginabobokan orang kaya dan mengeruk uang negara mohon menkeu tidak mengulang,221,0,5,@BebySoSweet Pak purbaya telah mengajarkan kita tentang perbandingan penerapan keuangan negara. Pantesan kondisi ekonomi lesu dii era jokowi karena besarnya bunga deposito dan pengeluaran uang negara. Era jokowi menginabobokan orang kaya dan mengeruk uang negara. Mohon menkeu ga mengulang
1977348043058938254,Sun Oct 12 12:18:05 +0000 2025,@akuntansi_ui purbaya,purbaya,0,0,0,@akuntansi_ui purbaya
1977347867900530843,Sun Oct 12 12:17:23 +0000 2025,@ade206 @prabowo Purbaya itu gaya kerja Prabowo. Kegagalan Purbaya nanti akan parah dampaknya kepada ekonomi Indonesia. Dan gaya gila Purbaya ini juga harusnya bisa jadi pelajaran agar Prabowo belajar menerapkan manajemen Bapak Jokowi yang diam-diam tapi hasilnya luar biasa.,purbaya itu gaya kerja prabowo kegagalan purbaya nanti akan parah dampaknya kepada ekonomi indonesia dan gaya gila purbaya ini juga harusnya bisa jadi pelajaran agar prabowo belajar menerapkan manajemen bapak jokowi yang diamdiam tapi hasilnya luar biasa,1,0,0,@ade206 @prabowo Purbaya itu gaya kerja Prabowo. Kegagalan Purbaya nanti akan parah dampaknya kepada ekonomi Indonesia. Dan gaya gila Purbaya ini juga harusnya bisa jadi pelajaran agar Prabowo belajar menerapkan manajemen Bapak Jokowi yang diam-diam tapi hasilnya luar biasa.
1977347849105900026,Sun Oct 12 12:17:19 +0000 2025,@Opposisi6890 @jonirasmanto432 Menkeu Purbaya realistis,menkeu purbaya realistis,2,0,1,@Opposisi6890 @jonirasmanto432 Menkeu Purbaya realistis
1977345679824425053,Sun Oct 12 12:08:42 +0000 2025,@FelixSGL1 @ZoneVenomWar Purbaya? Nay. Dia overrated. Bahkan saat2 ini overhyped terlalu dipromosikan berlebihan padahal biasa aja. Bahkan kebijakannya jg blm kebaca.,purbaya nay dia overrated bahkan saat ini overhyped terlalu dipromosikan berlebihan padahal biasa aja bahkan kebijakannya juga belum kebaca,3,2,2,@FelixSGL1 @ZoneVenomWar Purbaya? Nay. Dia overrated. Bahkan saat2 ini overhyped terlalu dipromosikan berlebihan padahal biasa aja. Bahkan kebijakannya jg blm kebaca.
1977345348583424091,Sun Oct 12 12:07:23 +0000 2025,@ARSIPAJA Rakyat semakin pintar pak.. Gak mau beli dari pertamina karena banyak kasus yg sudah2 apa ? Diopolos kan ? Ujung2nya rakyat jg yg dirugikan karena kebohongan para elit. Kenapa sih jujur aja gak mau.. Contoh tu Pak Purbaya sudah keliatan bener kerjanya.. semoga terus begitu,rakyat semakin pintar pak tidak mau beli dari peamina karena banyak kasus yang sudah apa diopolos kan ujungnya rakyat juga yang dirugikan karena kebohongan para elit kenapa sih jujur aja tidak mau contoh pak purbaya sudah keliatan bener kerjanya semoga terus begitu,0,0,0,@ARSIPAJA Rakyat semakin pintar pak.. Gak mau beli dari pertamina karena banyak kasus yg sudah2 apa ? Diopolos kan ? Ujung2nya rakyat jg yg dirugikan karena kebohongan para elit. Kenapa sih jujur aja gak mau.. Contoh tu Pak Purbaya sudah keliatan bener kerjanya.. semoga terus begitu
1977344673673773477,Sun Oct 12 12:04:42 +0000 2025,Purbaya Usut Modus Arisan Faktur Pengusaha Akali Insentif Pajak https://t.co/1AT0yrV4pE https://t.co/NytPAp1RjF,purbaya usut modus arisan faktur pengusaha akali insentif pajak,0,0,0,Purbaya Usut Modus Arisan Faktur Pengusaha Akali Insentif Pajak https://t.co/1AT0yrV4pE https://t.co/NytPAp1RjF
1977343603308679482,Sun Oct 12 12:00:26 +0000 2025,gw juga bakal percaya kalo ada yg bilang albon anaknya purbaya https://t.co/l9gsIbirsH,juga bakal percaya kalau ada yang bilang albon anaknya purbaya,0,0,0,gw juga bakal percaya kalo ada yg bilang albon anaknya purbaya https://t.co/l9gsIbirsH
1977342938268193092,Sun Oct 12 11:57:48 +0000 2025,@abu_waras Sampai saat ini saya mendukung terus kebijakan pa purbaya..,sampai saat ini saya mendukung terus kebijakan purbaya,0,0,0,@abu_waras Sampai saat ini saya mendukung terus kebijakan pa purbaya..
1977342486461985267,Sun Oct 12 11:56:00 +0000 2025,@ade206 @PaltiHutabarat Jangan lupakan juga Bu Sri Mulyani berhasil menyita aset Tommy Suharto. Lalu beberapa waktu setelah Purbaya dilantik Mbak Tutut tiba-tiba menuntut Purbaya karena mencekal dia ke luar negeri. Lalu Purbaya pun melepaskan cekal itu. Padahal yang mencekal itu Bu Sri. Tim BLBI.,jangan lupakan juga sri mulyani berhasil menyita aset tommy suhao lalu beberapa waktu setelah purbaya dilantik mbak tutut tibatiba menuntut purbaya karena mencekal dia luar negeri lalu purbaya pun melepaskan cekal itu padahal yang mencekal itu sri tim blbi,0,1,0,@ade206 @PaltiHutabarat Jangan lupakan juga Bu Sri Mulyani berhasil menyita aset Tommy Suharto. Lalu beberapa waktu setelah Purbaya dilantik Mbak Tutut tiba-tiba menuntut Purbaya karena mencekal dia ke luar negeri. Lalu Purbaya pun melepaskan cekal itu. Padahal yang mencekal itu Bu Sri. Tim BLBI.
1977341739066446065,Sun Oct 12 11:53:02 +0000 2025,@ARSIPAJA Kmrn fokus kapan SriMul diganti = akhirnya rakyat lega dan hepi Menkeu abadi itu diganti sm Pak Purbaya Skrg fokus kapan Bahlil diganti???? Selama blm diganti dia bikin rakyat selalu gaduh kacau tak berkesudahan Tuan Presiden @prabowo kapan Bahlil diganti?,kmrn fokus kapan srimul diganti akhirnya rakyat lega dan hepi menkeu abadi itu diganti sama pak purbaya skrg fokus kapan bahlil diganti selama belum diganti dia bikin rakyat selalu gaduh kacau tak berkesudahan tuan presiden kapan bahlil diganti,6,0,0,@ARSIPAJA Kmrn fokus kapan SriMul diganti = akhirnya rakyat lega dan hepi Menkeu abadi itu diganti sm Pak Purbaya Skrg fokus kapan Bahlil diganti???? Selama blm diganti dia bikin rakyat selalu gaduh kacau tak berkesudahan Tuan Presiden @prabowo kapan Bahlil diganti?
1977341654584672568,Sun Oct 12 11:52:42 +0000 2025,@BebySoSweet Baguslah mr @prabowo &amp; tim @bang_dasco artinya ud tepat milih pa Purbaya persis jaman @SBYudhoyono yg sering ribut level elit rakyat makmur ekonomina stabil mantau sj&amp;itu sehat elit debat it justru bagusssss,baguslah amp tim ainya tepat milih purbaya persis jaman yang sering ribut level elit rakyat makmur ekonomina stabil mantau sjampitu sehat elit debat justru baguss,49,0,0,@BebySoSweet Baguslah mr @prabowo &amp; tim @bang_dasco artinya ud tepat milih pa Purbaya persis jaman @SBYudhoyono yg sering ribut level elit rakyat makmur ekonomina stabil mantau sj&amp;itu sehat elit debat it justru bagusssss
1977340895856091601,Sun Oct 12 11:49:41 +0000 2025,@sharpandshark Benar prediksi netizen... Purbaya akan di serang oleh geng mulyono,benar prediksi netizen purbaya akan serang oleh geng mulyono,0,0,0,@sharpandshark Benar prediksi netizen... Purbaya akan di serang oleh geng mulyono
1977340303700029830,Sun Oct 12 11:47:20 +0000 2025,@DS_yantie Excusez-moi Jendral @prabowo ..Ini sih antara Sri Mulyani vs Luhut Binsar Panjaitan .. C'est Brilliance Jendral sdh menunjuk Pak Purbaya ..Apa kabar Menpora (Erick) vs Ketum PSSI (Thohir),excusezmoi jendral ini sih antara sri mulyani luhut binsar panjaitan cest brilliance jendral sudah menunjuk pak purbaya apa kabar menpora erick ketum pssi thohir,2,0,0,@DS_yantie Excusez-moi Jendral @prabowo ..Ini sih antara Sri Mulyani vs Luhut Binsar Panjaitan .. C'est Brilliance Jendral sdh menunjuk Pak Purbaya ..Apa kabar Menpora (Erick) vs Ketum PSSI (Thohir)
1977339836366569516,Sun Oct 12 11:45:28 +0000 2025,Analisa menarik Kebijakan Purbaya itu menyalahi Hukum Ekonomi Dan saya tidak mengatakan Sri Mulyani bagus karena selama menjadi Menkeu hanya bertindak sebagai Kasir https://t.co/dSNQcjm6tx,analisa menarik kebijakan purbaya itu menyalahi hukum ekonomi dan saya tidak mengatakan sri mulyani bagus karena selama menjadi menkeu hanya beindak sebagai kasir,21,2,11,Analisa menarik Kebijakan Purbaya itu menyalahi Hukum Ekonomi Dan saya tidak mengatakan Sri Mulyani bagus karena selama menjadi Menkeu hanya bertindak sebagai Kasir https://t.co/dSNQcjm6tx
1977339657957552189,Sun Oct 12 11:44:46 +0000 2025,Maju trs Mr. Purbaya... Libas semua orang2 kemaruk di negeri ini...,maju trs purbaya libas semua orang kemaruk negeri ini,1,0,0,Maju trs Mr. Purbaya... Libas semua orang2 kemaruk di negeri ini...
1977339536146624574,Sun Oct 12 11:44:17 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa menilai masa pemerintahan Presiden Susilo Bambang Yudhoyono (SBY) lebih makmur dibandingkan era Joko Widodo (Jokowi). Pandangan ini disampaikan dengan menyoroti sejumlah indikator ekonomi seperti pertumbuhan kredit perbankan dan rasio https://t.co/iwFsF7IRR0,menteri keuangan purbaya yudhi sadewa menilai masa pemerintahan presiden susilo bambang yudhoyono sby lebih makmur dibandingkan era joko widodo jokowi pandangan ini disampaikan dengan menyoroti sejumlah indikator ekonomi sepei peumbuhan kredit perbankan dan rasio,1,0,0,Menteri Keuangan Purbaya Yudhi Sadewa menilai masa pemerintahan Presiden Susilo Bambang Yudhoyono (SBY) lebih makmur dibandingkan era Joko Widodo (Jokowi). Pandangan ini disampaikan dengan menyoroti sejumlah indikator ekonomi seperti pertumbuhan kredit perbankan dan rasio https://t.co/iwFsF7IRR0
1977339149968695718,Sun Oct 12 11:42:45 +0000 2025,@ahas4j4 @BosPurwa Purbaya itu tangan kanan Prbwo. Luhut itu hantu yg selalu membayangi Prbwo,purbaya itu tangan kanan prbwo luhut itu hantu yang selalu membayangi prbwo,0,0,0,@ahas4j4 @BosPurwa Purbaya itu tangan kanan Prbwo. Luhut itu hantu yg selalu membayangi Prbwo
1977339031148175432,Sun Oct 12 11:42:16 +0000 2025,@AntoniusCDN pak Purbaya tuh Ketua ,pak purbaya tuh ketua,0,0,0,@AntoniusCDN pak Purbaya tuh Ketua
1977338847991419282,Sun Oct 12 11:41:33 +0000 2025,Wapres 2 Purbaya Yudi bergerak !!! https://t.co/oFsqcvE0GU,wapres purbaya yudi bergerak,1,0,0,Wapres 2 Purbaya Yudi bergerak !!! https://t.co/oFsqcvE0GU
1977338806618722583,Sun Oct 12 11:41:23 +0000 2025,Banyak video2 tentang kehebatan purbaya sampe segala FIR aja diklaim dia yg meeting sama Singapore. Wah ada agenda apa nih si koboy atau ternak2nya?,banyak video tentang kehebatan purbaya sampe segala fir aja diklaim dia yang meeting sama singapore wah ada agenda apa nih koboy atau ternaknya,0,0,0,Banyak video2 tentang kehebatan purbaya sampe segala FIR aja diklaim dia yg meeting sama Singapore. Wah ada agenda apa nih si koboy atau ternak2nya?
1977338722271277192,Sun Oct 12 11:41:03 +0000 2025,Ok Purbaya sekarang sebutkan cara menciptakan pertumbuhan ekonomi yang baik tanpa pemberantasan judol! Kalau gak bisa berarti omon omon,purbaya sekarang sebutkan cara menciptakan peumbuhan ekonomi yang baik tanpa pemberantasan judol kalau tidak bisa berai omon omon,49,5,8,Ok Purbaya sekarang sebutkan cara menciptakan pertumbuhan ekonomi yang baik tanpa pemberantasan judol! Kalau gak bisa berarti omon omon
1977337988272292333,Sun Oct 12 11:38:08 +0000 2025,Selama 11 Thun terakhir hanya 2 orng yg berani melawan atas bersebrangan pemikiran dengan opung yaitu Anies dan Purbaya Ke 2 nya sama Pda saat menjadi Gubernur jkrta Akhir nya opung dpt lawan yg sepadan,selama thun terakhir hanya orng yang berani melawan atas bersebrangan pemikiran dengan opung yaitu anies dan purbaya nya sama pda saat menjadi gubernur jka akhir nya opung dpt lawan yang sepadan,0,1,0,Selama 11 Thun terakhir hanya 2 orng yg berani melawan atas bersebrangan pemikiran dengan opung yaitu Anies dan Purbaya Ke 2 nya sama Pda saat menjadi Gubernur jkrta Akhir nya opung dpt lawan yg sepadan
1977336867193487718,Sun Oct 12 11:33:40 +0000 2025,Alhamdulillah saya dukung pak Purbaya 1000% Alhamdulillah si pere penghisap darah sudah dibuang pak Wowo ,alhamdulillah saya dukung pak purbaya alhamdulillah pere penghisap darah sudah dibuang pak wowo,0,0,0,Alhamdulillah saya dukung pak Purbaya 1000% Alhamdulillah si pere penghisap darah sudah dibuang pak Wowo
1977336407984312594,Sun Oct 12 11:31:51 +0000 2025,Kenapa dari ribuan pejabat hanya purbaya saja yang sadar kalau hanya ngeruk harta indonesia,kenapa dari ribuan pejabat hanya purbaya saja yang sadar kalau hanya ngeruk haa indonesia,0,0,0,Kenapa dari ribuan pejabat hanya purbaya saja yang sadar kalau hanya ngeruk harta indonesia
1977336072003862695,Sun Oct 12 11:30:31 +0000 2025,@janandayo @mo0z__ @stringstruck Ih Purbaya bukan Purbayan,purbaya bukan purbayan,0,0,0,@janandayo @mo0z__ @stringstruck Ih Purbaya bukan Purbayan
1977336013321339245,Sun Oct 12 11:30:17 +0000 2025,@Opposisi6890 Sri Mulyani sdh jelas kerjanya Purbaya hanya heboh wacana 2 hasil belum ada Cant say much who is better between two,sri mulyani sudah jelas kerjanya purbaya hanya heboh wacana hasil belum ada cant say much who better between two,1,1,0,@Opposisi6890 Sri Mulyani sdh jelas kerjanya Purbaya hanya heboh wacana 2 hasil belum ada Cant say much who is better between two
1977335943255195753,Sun Oct 12 11:30:00 +0000 2025,Menkeu Purbaya Diam-diam Fans Klub Argentina Boca Juniors https://t.co/zDygynKOTV,menkeu purbaya diamdiam fans klub argentina boca juniors,0,0,0,Menkeu Purbaya Diam-diam Fans Klub Argentina Boca Juniors https://t.co/zDygynKOTV
1977335639336226921,Sun Oct 12 11:28:48 +0000 2025,@BebySoSweet keduanya sama sama pinter... cuma bedanya pak purbaya pinter nyenengin rakyat kalo mbak sri pinter nyenengin pejabat.,keduanya sama sama pinter cuma bedanya pak purbaya pinter nyenengin rakyat kalau mbak sri pinter nyenengin pejabat,712,1,5,@BebySoSweet keduanya sama sama pinter... cuma bedanya pak purbaya pinter nyenengin rakyat kalo mbak sri pinter nyenengin pejabat.
1977335186766315881,Sun Oct 12 11:27:00 +0000 2025,Sempat Beradu Penjelasan soal Elpiji 3 Kg Menkeu Purbaya Kini Bertemu Menteri ESDM Bahlil Lahadalia Menteri Keuangan Purbaya Yudhi Sadewa bertemu dengan Menteri Energi dan Sumber Daya Mineral Bahlil Lahadalia. Pertemuan itu berlangsung di Kantor Ditjen Pajak Jakarta pada Jumat https://t.co/du8uiM9QQk,sempat beradu penjelasan soal elpiji menkeu purbaya kini beemu menteri esdm bahlil lahadalia menteri keuangan purbaya yudhi sadewa beemu dengan menteri energi dan sumber daya mineral bahlil lahadalia peemuan itu berlangsung kantor ditjen pajak jakaa pada jumat,10,0,2,Sempat Beradu Penjelasan soal Elpiji 3 Kg Menkeu Purbaya Kini Bertemu Menteri ESDM Bahlil Lahadalia Menteri Keuangan Purbaya Yudhi Sadewa bertemu dengan Menteri Energi dan Sumber Daya Mineral Bahlil Lahadalia. Pertemuan itu berlangsung di Kantor Ditjen Pajak Jakarta pada Jumat https://t.co/du8uiM9QQk
1977334774424609232,Sun Oct 12 11:25:21 +0000 2025,@janandayo @mo0z__ Claim aja ke purbaya,claim aja purbaya,0,1,0,@janandayo @mo0z__ Claim aja ke purbaya
1977332930109423778,Sun Oct 12 11:18:02 +0000 2025,Bisa ditebak siapa yg lakukan tindakan pengecut itu... Ayo kita kawal dan jaga Bp. Purbaya. @prabowo @Gerindra https://t.co/FeH2f79mQs,bisa ditebak siapa yang lakukan tindakan pengecut itu ayo kita kawal dan jaga purbaya,0,0,0,Bisa ditebak siapa yg lakukan tindakan pengecut itu... Ayo kita kawal dan jaga Bp. Purbaya. @prabowo @Gerindra https://t.co/FeH2f79mQs
1977332743966265578,Sun Oct 12 11:17:17 +0000 2025,XH ga ke indo gpp yg penting 1 dollar 5rebu ayo pak purbaya semangat‍️,tidak indo tidak apa-apa yang penting dollar rebu ayo pak purbaya semangat,1,1,0,XH ga ke indo gpp yg penting 1 dollar 5rebu ayo pak purbaya semangat‍️
1977332128150065183,Sun Oct 12 11:14:51 +0000 2025,Pak Purbaya bersni senggol ekonomi era pak SBY dgn oak Jokowi katanya rakyat lebih makmur jaman SBY ... Moga termul gak nyerang aku ,pak purbaya bersni senggol ekonomi era pak sby dengan oak jokowi katanya rakyat lebih makmur jaman sby moga termul tidak nyerang aku,32,3,9,Pak Purbaya bersni senggol ekonomi era pak SBY dgn oak Jokowi katanya rakyat lebih makmur jaman SBY ... Moga termul gak nyerang aku
1977332102283808990,Sun Oct 12 11:14:44 +0000 2025,@Hiugundul @BosPurwa Simak ya. . Kue pembangunan itu di mulai dari Era Soeharto . Tahukah anda . Konsep kue pembangunan itu dibuat oleh menteri ekonomi saat itu lulusan Barkley. dengan menarik investor luar negeri . Jadi kita lah yg nikmati kue itu pertama. Lahirlah si Purbaya oon itu . Paham,simak kue pembangunan itu mulai dari era soehao tahukah anda konsep kue pembangunan itu dibuat oleh menteri ekonomi saat itu lulusan barkley dengan menarik investor luar negeri jadi kita lah yang nikmati kue itu peama lahirlah purbaya oon itu paham,0,0,0,@Hiugundul @BosPurwa Simak ya. . Kue pembangunan itu di mulai dari Era Soeharto . Tahukah anda . Konsep kue pembangunan itu dibuat oleh menteri ekonomi saat itu lulusan Barkley. dengan menarik investor luar negeri . Jadi kita lah yg nikmati kue itu pertama. Lahirlah si Purbaya oon itu . Paham
1977331468629360995,Sun Oct 12 11:12:13 +0000 2025,@InfosuporterID @fajarnugros Kepada pak purbaya agar sesegera memotong anggaran untuk olahraga bodoh ini,kepada pak purbaya agar sesegera memotong anggaran untuk olahraga bodoh ini,0,0,0,@InfosuporterID @fajarnugros Kepada pak purbaya agar sesegera memotong anggaran untuk olahraga bodoh ini
1977331443597484414,Sun Oct 12 11:12:07 +0000 2025,Menteri Keuangan Purbaya Yudi Sadewa menunda pelaksanaan pemungutan pajak penghasilan atau PPh Pasal 22 oleh penyedia lokapasar. #Ekonomi #AdadiKompas https://t.co/KxLfHtOkEs,menteri keuangan purbaya yudi sadewa menunda pelaksanaan pemungutan pajak penghasilan atau pph pasal oleh penyedia lokapasar,0,0,0,Menteri Keuangan Purbaya Yudi Sadewa menunda pelaksanaan pemungutan pajak penghasilan atau PPh Pasal 22 oleh penyedia lokapasar.   https://t.co/KxLfHtOkEs
1977328969973383424,Sun Oct 12 11:02:18 +0000 2025,Menkeu Purbaya Akan Mendalami Modus Pecah Usaha Demi Bisa Menikmati Tarif PPh UMKM Hingga 0 5 Persen https://t.co/lM7xf9fWHm lewat @Keuangan News https://t.co/F0yGcnaDEo,menkeu purbaya akan mendalami modus pecah usaha demi bisa menikmati tarif pph umkm hingga persen lewat news,6,0,2,Menkeu Purbaya Akan Mendalami Modus Pecah Usaha Demi Bisa Menikmati Tarif PPh UMKM Hingga 0 5 Persen https://t.co/lM7xf9fWHm lewat @Keuangan News https://t.co/F0yGcnaDEo
1977328526656225791,Sun Oct 12 11:00:32 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa menilai kinerja Satgas BLBI belum menunjukkan hasil signifikan dan lebih banyak menimbulkan kegaduhan. Ia menilai satuan tugas yang telah berjalan empat tahun untuk mengejar penunggak utang Rp110 45 triliun itu sebaiknya dibubarkan. https://t.co/GJiYzATE1O,menteri keuangan purbaya yudhi sadewa menilai kinerja satgas blbi belum menunjukkan hasil signifikan dan lebih banyak menimbulkan kegaduhan menilai satuan tugas yang telah berjalan empat tahun untuk mengejar penunggak utang triliun itu sebaiknya dibubarkan,2,0,0,Menteri Keuangan Purbaya Yudhi Sadewa menilai kinerja Satgas BLBI belum menunjukkan hasil signifikan dan lebih banyak menimbulkan kegaduhan. Ia menilai satuan tugas yang telah berjalan empat tahun untuk mengejar penunggak utang Rp110 45 triliun itu sebaiknya dibubarkan. https://t.co/GJiYzATE1O
1977327858306740491,Sun Oct 12 10:57:53 +0000 2025,@CNNIndonesia Itu bukan urusan Purbaya @KemenkeuRI . Itu urusan banknya. Pikirkan sendiri.. sumber dana Deposit on Call di tanam utk kredit otomotif dan properti yang jangka waktunya panjang. Pikirkan resikonya. cc: @mandiricare @BNI BTN dan BRI,itu bukan urusan purbaya itu urusan banknya pikirkan sendiri sumber dana deposit call tanam untuk kredit otomotif dan propei yang jangka waktunya panjang pikirkan resikonya btn dan bri,1,0,0,@CNNIndonesia Itu bukan urusan Purbaya @KemenkeuRI . Itu urusan banknya. Pikirkan sendiri.. sumber dana Deposit on Call di tanam utk kredit otomotif dan properti yang jangka waktunya panjang. Pikirkan resikonya. cc: @mandiricare @BNI BTN dan BRI
1977327108448989640,Sun Oct 12 10:54:54 +0000 2025,@msaid_didu Gara2 Purbaya..para termul kehilangan otak.. https://t.co/P4BJpHPzPv,gara purbayapara termul kehilangan otak,3,1,0,@msaid_didu Gara2 Purbaya..para termul kehilangan otak.. https://t.co/P4BJpHPzPv
1977327070293213195,Sun Oct 12 10:54:45 +0000 2025,Menteri Keuangan Purbaya Yudi Sadewa menunda pelaksanaan pemungutan pajak penghasilan atau PPh Pasal 22 oleh penyedia lokapasar. #Ekonomi #AdadiKompas https://t.co/CVziSqQNBG,menteri keuangan purbaya yudi sadewa menunda pelaksanaan pemungutan pajak penghasilan atau pph pasal oleh penyedia lokapasar,0,0,0,Menteri Keuangan Purbaya Yudi Sadewa menunda pelaksanaan pemungutan pajak penghasilan atau PPh Pasal 22 oleh penyedia lokapasar.   https://t.co/CVziSqQNBG
1977327055210733985,Sun Oct 12 10:54:41 +0000 2025,@Opposisi6890 Mas Oppo ada masa ada orang juga sbaliknya tpi khusus utk oom Purbaya masa singkat perbaikanya,mas oppo ada masa ada orang juga sbaliknya tpi khusus untuk oom purbaya masa singkat perbaikanya,0,0,0,@Opposisi6890 Mas Oppo ada masa ada orang juga sbaliknya tpi khusus utk oom Purbaya masa singkat perbaikanya
